dir,base,name,offset,rom_addr,usize,method,csize
0x0460540,0x470000,TEXTNO.IMG,0x4C7704,0x0937704,0x970,0x2200,0x413
0x0460540,0x470000,CRSPEED2.IMG,0x4C7B18,0x0937B18,0x970,0x2200,0x224
0x0460540,0x470000,CRSPEED1.IMG,0x4C7D3C,0x0937D3C,0x970,0x2200,0x1C3
0x0460540,0x470000,CRSPEED3.IMG,0x4C7F00,0x0937F00,0x970,0x2200,0x28D
0x0460540,0x470000,ABORT1.IMG,0x4C818E,0x093818E,0x970,0x2200,0x3BE
0x0460540,0x470000,ABORT2.IMG,0x4C854C,0x093854C,0x970,0x2200,0x3AF
0x0460540,0x470000,CNTRLR1.IMG,0x4C88FC,0x09388FC,0x970,0x2200,0x3AA
0x0460540,0x470000,CNTRLR2.IMG,0x4C8CA6,0x0938CA6,0x970,0x2200,0x440
0x0460540,0x470000,CNTRLR3.IMG,0x4C90E6,0x09390E6,0x970,0x2200,0x39D
0x0460540,0x470000,RESTART1.IMG,0x4C9484,0x0939484,0x970,0x2200,0x3D6
0x0460540,0x470000,RESTART2.IMG,0x4C985A,0x093985A,0x970,0x2200,0x39B
0x0460540,0x470000,RESTATE0.IMG,0x4C9BF6,0x0939BF6,0x970,0x2200,0x16F
0x0460540,0x470000,RESTATE1.IMG,0x4C9D66,0x0939D66,0x970,0x2200,0x183
0x0460540,0x470000,RESTATE2.IMG,0x4C9EEA,0x0939EEA,0x970,0x2200,0x18F
0x0460540,0x470000,RESTATE3.IMG,0x4CA07A,0x093A07A,0x970,0x2200,0x18D
0x0460540,0x470000,RTURNBLK.IMG,0x4CA208,0x093A208,0x970,0x2200,0x253
0x0460540,0x470000,RTURNRED.IMG,0x4CA45C,0x093A45C,0x970,0x2200,0x273
0x0460540,0x470000,SOUND1.IMG,0x4CA6D0,0x093A6D0,0x970,0x2200,0x34E
0x0460540,0x470000,SOUND2.IMG,0x4CAA1E,0x093AA1E,0x970,0x2200,0x3AC
0x0460540,0x470000,TRKLOOP.IMG,0x4CADCA,0x093ADCA,0x970,0x2200,0x187
0x0460540,0x470000,TRKNOLOP.IMG,0x4CAF52,0x093AF52,0x970,0x2200,0x177
0x0460540,0x470000,EPROM.IMG,0x4CB0CA,0x093B0CA,0x970,0x2200,0x187
0x0460540,0x470000,EPROM1.IMG,0x4CB252,0x093B252,0x970,0x2200,0x193
0x0460540,0x470000,EPROM2.IMG,0x4CB3E6,0x093B3E6,0x970,0x2200,0x19D
0x0460540,0x470000,EPROM3.IMG,0x4CB584,0x093B584,0x970,0x2200,0x1AD
0x0460540,0x470000,EPROM4.IMG,0x4CB732,0x093B732,0x970,0x2200,0x1A7
0x0460540,0x470000,MIDRES.IMG,0x4CB8DA,0x093B8DA,0x970,0x2200,0x183
0x0460540,0x470000,HIGHRES.IMG,0x4CBA5E,0x093BA5E,0x970,0x2200,0x17F
0x0460540,0x470000,DOLLAR.IMG,0x4CBBDE,0x093BBDE,0x970,0x2200,0x365
0x0460540,0x470000,NODOLLAR.IMG,0x4CBF44,0x093BF44,0x970,0x2200,0x473
0x0460540,0x470000,WIDGET_E.IMG,0x4CC3B8,0x093C3B8,0x810,0x2200,0x1F8
0x0460540,0x470000,WIDGET_F.IMG,0x4CC5B0,0x093C5B0,0x810,0x2200,0x1EF
0x0460540,0x470000,LARROW.IMG,0x4CC7A0,0x093C7A0,0x1050,0x2200,0x384
0x0460540,0x470000,RARROW.IMG,0x4CCB24,0x093CB24,0x1050,0x2200,0x3AB
0x0460540,0x470000,FONT.IMG,0x4CCED0,0x093CED0,0x40B0,0x0000,0x40B0
0x0460540,0x470000,BRFFONT.IMG,0x4D0F80,0x0940F80,0x3697,0x0000,0x3697
0x0460540,0x470000,SCORFONT.IMG,0x4D4618,0x0944618,0x7590,0x0000,0x7590
0x0460540,0x470000,ALPHFONT.IMG,0x4DBBA8,0x094BBA8,0x1D70,0x0000,0x1D70
0x0460540,0x470000,BIGFONT.IMG,0x4DD918,0x094D918,0x5830,0x0000,0x5830
0x0460540,0x470000,MONYFNT.IMG,0x4E3148,0x0953148,0x3AD0,0x0000,0x3AD0
0x0460540,0x470000,MENUFONT.IMG,0x4E6C18,0x0956C18,0x48C4,0x0000,0x48C4
0x0460540,0x470000,CRDTFONT.IMG,0x4EB4DC,0x095B4DC,0x48C4,0x0000,0x48C4
0x0460540,0x470000,CRDTFONT.IMG,0x4EFDA0,0x095FDA0,0x48C4,0x0000,0x48C4
0x0460540,0x470000,CONQUER.ENG,0x4F4664,0x0964664,0x413B,0x0000,0x413B
0x0460540,0x470000,CONQUER.FRE,0x4F87A0,0x09687A0,0x4401,0x0000,0x4401
0x0460540,0x470000,CONQUER.GER,0x4FCBA2,0x096CBA2,0x433B,0x0000,0x433B
0x0460540,0x470000,BRIEFING.ENG,0x500EDE,0x0970EDE,0xD52,0x0000,0xD52
0x0460540,0x470000,BRIEFING.FRE,0x501C30,0x0971C30,0xCC9,0x0000,0xCC9
0x0460540,0x470000,BRIEFING.GER,0x5028FA,0x09728FA,0xD20,0x0000,0xD20
0x0460540,0x470000,INTRO.ENG,0x50361A,0x097361A,0x26DD,0x0000,0x26DD
0x0460540,0x470000,INTRO.FRE,0x505CF8,0x0975CF8,0x2798,0x0000,0x2798
0x0460540,0x470000,INTRO.GER,0x508490,0x0978490,0x2513,0x0000,0x2513
0x0460540,0x470000,AOI.BIN,0x50A9A4,0x097A9A4,0x2747,0x0000,0x2747
0x0460540,0x470000,IND.BIN,0x50D0EC,0x097D0EC,0x2F5A,0x0000,0x2F5A
0x0460540,0x470000,AIR.BIN,0x510046,0x0980046,0x24E3,0x0000,0x24E3
0x0460540,0x470000,LINEFIRE.BIN,0x51252A,0x098252A,0x1AB9,0x0000,0x1AB9
0x0460540,0x470000,RADIO.BIN,0x513FE4,0x0983FE4,0x4E39,0x0000,0x4E39
0x0460540,0x470000,WAR.BIN,0x518E1E,0x0988E1E,0x3CE9,0x0000,0x3CE9
0x0460540,0x470000,TARGET.BIN,0x51CB08,0x098CB08,0x3149,0x0000,0x3149
0x0460540,0x470000,STOPTHEM.BIN,0x51FC52,0x098FC52,0x21C9,0x0000,0x21C9
0x0460540,0x470000,TROUBLE.BIN,0x521E1C,0x0991E1C,0x358C,0x0000,0x358C
0x0460540,0x470000,NOMERCY.BIN,0x5253A8,0x09953A8,0x1CB2,0x0000,0x1CB2
0x0460540,0x470000,MARCH.BIN,0x52705A,0x099705A,0x151A,0x0000,0x151A
0x0460540,0x470000,RAIN.BIN,0x528574,0x0998574,0x1F1A,0x0000,0x1F1A
0x0460540,0x470000,OTP.BIN,0x52A48E,0x099A48E,0x24DE,0x0000,0x24DE
0x0460540,0x470000,BEFEARED.BIN,0x52C96C,0x099C96C,0x338F,0x0000,0x338F
0x0460540,0x470000,RECON.BIN,0x52FCFC,0x099FCFC,0x2036,0x0000,0x2036
0x0460540,0x470000,JDI.BIN,0x531D32,0x09A1D32,0x2D9B,0x0000,0x2D9B
0x0460540,0x470000,CREEP.BIN,0x534ACE,0x09A4ACE,0x250B,0x0000,0x250B
0x0460540,0x470000,MAP.BIN,0x536FDA,0x09A6FDA,0x15F2,0x0000,0x15F2
0x0460540,0x470000,WIN.BIN,0x5385CC,0x09A85CC,0xB5D,0x0000,0xB5D
0x0460540,0x470000,M01MUSIC.BIN,0x53912A,0x09A912A,0x393,0x0000,0x393
0x0460540,0x470000,M02MUSIC.BIN,0x5394BE,0x09A94BE,0x416,0x0000,0x416
0x0460540,0x470000,M03MUSIC.BIN,0x5398D4,0x09A98D4,0x514,0x0000,0x514
0x0460540,0x470000,M04MUSIC.BIN,0x539DE8,0x09A9DE8,0x514,0x0000,0x514
0x0460540,0x470000,M05MUSIC.BIN,0x53A2FC,0x09AA2FC,0x123,0x0000,0x123
0x0460540,0x470000,M06MUSIC.BIN,0x53A420,0x09AA420,0x410,0x0000,0x410
0x0460540,0x470000,M06MUSIC.BIN,0x53A830,0x09AA830,0x410,0x0000,0x410
0x0460540,0x470000,INTRO.BRF,0x53AC40,0x09AAC40,0xAB7,0x2200,0x322
0x0460540,0x470000,BLIP1A.IMG,0x53AF62,0x09AAF62,0x288,0x2200,0xB7
0x0460540,0x470000,BLIP1B.IMG,0x53B01A,0x09AB01A,0x288,0x2200,0xDE
0x0460540,0x470000,BLIP1C.IMG,0x53B0F8,0x09AB0F8,0x288,0x2200,0xFD
0x0460540,0x470000,BLIP1D.IMG,0x53B1F6,0x09AB1F6,0x288,0x2200,0xFD
0x0460540,0x470000,BLIP1E.IMG,0x53B2F4,0x09AB2F4,0x270,0x2200,0xC4
0x0460540,0x470000,BLIP2A.IMG,0x53B3B8,0x09AB3B8,0x288,0x2200,0xAF
0x0460540,0x470000,BLIP2B.IMG,0x53B468,0x09AB468,0x288,0x2200,0xDC
0x0460540,0x470000,BLIP2C.IMG,0x53B544,0x09AB544,0x288,0x2200,0x105
0x0460540,0x470000,BLIP2D.IMG,0x53B64A,0x09AB64A,0x288,0x2200,0x10A
0x0460540,0x470000,BLIP2E.IMG,0x53B754,0x09AB754,0x26E,0x2200,0xBC
0x0460540,0x470000,BLIP3A.IMG,0x53B810,0x09AB810,0x170,0x2200,0x81
0x0460540,0x470000,BLIP3B.IMG,0x53B892,0x09AB892,0x170,0x2200,0x94
0x0460540,0x470000,BLIP3C.IMG,0x53B926,0x09AB926,0x170,0x2200,0xA6
0x0460540,0x470000,BLIP3D.IMG,0x53B9CC,0x09AB9CC,0x170,0x2200,0x9C
0x0460540,0x470000,BLIP3E.IMG,0x53BA68,0x09ABA68,0x156,0x2200,0x72
0x0460540,0x470000,CNTRLRA.IMG,0x53BADA,0x09ABADA,0x257A,0x2200,0xDE2
0x0460540,0x470000,CNTRLRB.IMG,0x53C8BC,0x09AC8BC,0x2566,0x2200,0xDBA
0x0460540,0x470000,CNTRLRC.IMG,0x53D676,0x09AD676,0x255A,0x2200,0xC11
0x0460540,0x470000,CNTRLRD.IMG,0x53E288,0x09AE288,0x2474,0x2200,0x89B
0x0460540,0x470000,CNTRLRE.IMG,0x53EB24,0x09AEB24,0x2492,0x2200,0xA20
0x0460540,0x470000,CNTRLRF.IMG,0x53F544,0x09AF544,0x24D0,0x2200,0xCAC
0x0460540,0x470000,CNTRLRG.IMG,0x5401F0,0x09B01F0,0x24F6,0x2200,0xD51
0x0460540,0x470000,CNTRLRH.IMG,0x540F42,0x09B0F42,0x24EC,0x2200,0xCCD
0x0460540,0x470000,CNTRLRI.IMG,0x541C10,0x09B1C10,0x24DC,0x2200,0xB47
0x0460540,0x470000,CNTRLRJ.IMG,0x542758,0x09B2758,0x24E2,0x2200,0x918
0x0460540,0x470000,CNTRLRK.IMG,0x543070,0x09B3070,0x25B4,0x2200,0xD51
0x0460540,0x470000,CNTRLRL.IMG,0x543DC2,0x09B3DC2,0x25EC,0x2200,0xE79
0x0460540,0x470000,GRIDA.IMG,0x544C3C,0x09B4C3C,0x9630,0x2200,0x13EB
0x0460540,0x470000,GRIDB.IMG,0x546028,0x09B6028,0x9630,0x2200,0x142C
0x0460540,0x470000,GRIDC.IMG,0x547454,0x09B7454,0x9630,0x2200,0x1568
0x0460540,0x470000,GRIDD.IMG,0x5489BC,0x09B89BC,0x9630,0x2200,0x15CF
0x0460540,0x470000,GRIDE.IMG,0x549F8C,0x09B9F8C,0x9630,0x2200,0x15E7
0x0460540,0x470000,GRIDF.IMG,0x54B574,0x09BB574,0x9630,0x2200,0x16F0
0x0460540,0x470000,GRIDG.IMG,0x54CC64,0x09BCC64,0x9630,0x2200,0x16A7
0x0460540,0x470000,GRIDH.IMG,0x54E30C,0x09BE30C,0x9616,0x2200,0x1461
0x0460540,0x470000,GRIDI.IMG,0x54F76E,0x09BF76E,0x9618,0x2200,0x14BF
0x0460540,0x470000,GRIDJ.IMG,0x550C2E,0x09C0C2E,0x9618,0x2200,0x1463
0x0460540,0x470000,LIPSA.IMG,0x552092,0x09C2092,0x57E,0x2200,0x2F7
0x0460540,0x470000,LIPSB.IMG,0x55238A,0x09C238A,0x580,0x2200,0x2E2
0x0460540,0x470000,LIPSC.IMG,0x55266C,0x09C266C,0x582,0x2200,0x313
0x0460540,0x470000,LIPSD.IMG,0x552980,0x09C2980,0x586,0x2200,0x31D
0x0460540,0x470000,LIPSE.IMG,0x552C9E,0x09C2C9E,0x580,0x2200,0x2EC
0x0460540,0x470000,LIPSF.IMG,0x552F8A,0x09C2F8A,0x588,0x2200,0x31C
0x0460540,0x470000,LIPSG.IMG,0x5532A6,0x09C32A6,0x582,0x2200,0x316
0x0460540,0x470000,LIPSH.IMG,0x5535BC,0x09C35BC,0x584,0x2200,0x2D9
0x0460540,0x470000,LIPSI.IMG,0x553896,0x09C3896,0x584,0x2200,0x2F9
0x0460540,0x470000,LIPSJ.IMG,0x553B90,0x09C3B90,0x584,0x2200,0x30C
0x0460540,0x470000,N64TXT_A.IMG,0x553E9C,0x09C3E9C,0x1370,0x2200,0x311
0x0460540,0x470000,N64TXT_B.IMG,0x5541AE,0x09C41AE,0x1374,0x2200,0x35F
0x0460540,0x470000,N64TXT_C.IMG,0x55450E,0x09C450E,0x1376,0x2200,0x3B8
0x0460540,0x470000,N64TXT_D.IMG,0x5548C6,0x09C48C6,0x1376,0x2200,0x406
0x0460540,0x470000,N64TXT_E.IMG,0x554CCC,0x09C4CCC,0x1376,0x2200,0x467
0x0460540,0x470000,N64TXT_F.IMG,0x555134,0x09C5134,0x1376,0x2200,0x4B6
0x0460540,0x470000,N64TXT_G.IMG,0x5555EA,0x09C55EA,0x1376,0x2200,0x511
0x0460540,0x470000,N64TXT_H.IMG,0x555AFC,0x09C5AFC,0x1376,0x2200,0x548
0x0460540,0x470000,N64TXT_I.IMG,0x556044,0x09C6044,0x1398,0x2200,0x5EE
0x0460540,0x470000,N64TXT_J.IMG,0x556632,0x09C6632,0x1396,0x2200,0x5F0
0x0460540,0x470000,N64TXT_K.IMG,0x556C22,0x09C6C22,0x13C2,0x2200,0x747
0x0460540,0x470000,N64TXT_L.IMG,0x55736A,0x09C736A,0x13FC,0x2200,0x849
0x0460540,0x470000,N64_A.IMG,0x557BB4,0x09C7BB4,0x2230,0x2200,0x53E
0x0460540,0x470000,N64_B.IMG,0x5580F2,0x09C80F2,0x2230,0x2200,0x5E1
0x0460540,0x470000,N64_C.IMG,0x5586D4,0x09C86D4,0x2230,0x2200,0x667
0x0460540,0x470000,N64_D.IMG,0x558D3C,0x09C8D3C,0x2230,0x2200,0x6CC
0x0460540,0x470000,N64_E.IMG,0x559408,0x09C9408,0x2230,0x2200,0x7B0
0x0460540,0x470000,N64_F.IMG,0x559BB8,0x09C9BB8,0x2230,0x2200,0x827
0x0460540,0x470000,N64_G.IMG,0x55A3E0,0x09CA3E0,0x2230,0x2200,0x92A
0x0460540,0x470000,N64_H.IMG,0x55AD0A,0x09CAD0A,0x2230,0x2200,0x926
0x0460540,0x470000,N64_I.IMG,0x55B630,0x09CB630,0x2230,0x2200,0x94E
0x0460540,0x470000,N64_J.IMG,0x55BF7E,0x09CBF7E,0x2230,0x2200,0xA26
0x0460540,0x470000,N64_K.IMG,0x55C9A4,0x09CC9A4,0x2230,0x2200,0x996
0x0460540,0x470000,N64_L.IMG,0x55D33A,0x09CD33A,0x2230,0x2200,0xB51
0x0460540,0x470000,N64_M.IMG,0x55DE8C,0x09CDE8C,0x2230,0x2200,0x844
0x0460540,0x470000,NEXPLO0.IMG,0x55E6D0,0x09CE6D0,0x12E10,0x2200,0x413C
0x0460540,0x470000,NEXPLO1.IMG,0x56280C,0x09D280C,0x12E10,0x2200,0x4102
0x0460540,0x470000,NEXPLO2.IMG,0x56690E,0x09D690E,0x12E10,0x2200,0x4780
0x0460540,0x470000,NEXPLO3.IMG,0x56B08E,0x09DB08E,0x12E10,0x2200,0x4CCA
0x0460540,0x470000,NEXPLO4.IMG,0x56FD58,0x09DFD58,0x12E10,0x2200,0x56BB
0x0460540,0x470000,NEXPLO5.IMG,0x575414,0x09E5414,0x12E10,0x2200,0x6620
0x0460540,0x470000,NEXPLO6.IMG,0x57BA34,0x09EBA34,0x12E10,0x2200,0x73F8
0x0460540,0x470000,NEXPLO7.IMG,0x582E2C,0x09F2E2C,0x12E10,0x2200,0x7840
0x0460540,0x470000,NEXPLO8.IMG,0x58A66C,0x09FA66C,0x12E10,0x2200,0x8BC6
0x0460540,0x470000,NEXPLO9.IMG,0x593232,0x0A03232,0x12E10,0x2200,0x876A
0x0460540,0x470000,NEXPLO10.IMG,0x59B99C,0x0A0B99C,0x12E10,0x2200,0x7C8E
0x0460540,0x470000,NEXPLO11.IMG,0x5A362A,0x0A1362A,0x12E10,0x2200,0x7219
0x0460540,0x470000,NEXPLO12.IMG,0x5AA844,0x0A1A844,0x12E10,0x2200,0x655A
0x0460540,0x470000,NEXPLO13.IMG,0x5B0D9E,0x0A20D9E,0x12E10,0x2200,0x5C2B
0x0460540,0x470000,NEXPLO14.IMG,0x5B69CA,0x0A269CA,0x12E10,0x2200,0x4F9C
0x0460540,0x470000,NEXPLO15.IMG,0x5BB966,0x0A2B966,0x12E10,0x2200,0x4671
0x0460540,0x470000,NEXPLO16.IMG,0x5BFFD8,0x0A2FFD8,0x12E10,0x2200,0x3DCB
0x0460540,0x470000,NEXPLO17.IMG,0x5C3DA4,0x0A33DA4,0x12E10,0x2200,0x3621
0x0460540,0x470000,NEXPLO18.IMG,0x5C73C6,0x0A373C6,0x12E10,0x2200,0x2E5C
0x0460540,0x470000,NEXPLO19.IMG,0x5CA222,0x0A3A222,0x12D88,0x2200,0x2679
0x0460540,0x470000,NEXPLO20.IMG,0x5CC89C,0x0A3C89C,0x12D6A,0x2200,0x2614
0x0460540,0x470000,NEXPLO21.IMG,0x5CEEB0,0x0A3EEB0,0x12CBA,0x2200,0x24D3
0x0460540,0x470000,NEXPLO22.IMG,0x5D1384,0x0A41384,0x12C48,0x2200,0x23FD
0x0460540,0x470000,NEXPLO23.IMG,0x5D3782,0x0A43782,0x12C10,0x1100,0x238B
0x0460540,0x470000,RUN1.IMG,0x5D5B0E,0x0A45B0E,0x330,0x2200,0x147
0x0460540,0x470000,RUN2.IMG,0x5D5C56,0x0A45C56,0x330,0x2200,0x174
0x0460540,0x470000,RUN3.IMG,0x5D5DCA,0x0A45DCA,0x330,0x2200,0x199
0x0460540,0x470000,RUN4.IMG,0x5D5F64,0x0A45F64,0x330,0x2200,0x150
0x0460540,0x470000,RUN5.IMG,0x5D60B4,0x0A460B4,0x330,0x2200,0x175
0x0460540,0x470000,RUN6.IMG,0x5D622A,0x0A4622A,0x330,0x2200,0x188
0x0460540,0x470000,STAND1.IMG,0x5D63B2,0x0A463B2,0x330,0x2200,0x1C6
0x0460540,0x470000,STAND2.IMG,0x5D6578,0x0A46578,0x330,0x2200,0x1BF
0x0460540,0x470000,STAND3.IMG,0x5D6738,0x0A46738,0x330,0x2200,0x1C5
0x0460540,0x470000,STAND4.IMG,0x5D68FE,0x0A468FE,0x330,0x2200,0x1CA
0x0460540,0x470000,HINTDATA.ENG,0x5D6AC8,0x0A46AC8,0x19BB,0x2200,0x80D
0x0460540,0x470000,HINTDATA.FRE,0x5D72D6,0x0A472D6,0x1853,0x2200,0x7E9
0x0460540,0x470000,HINTDATA.GER,0x5D7AC0,0x0A47AC0,0x1AD4,0x2200,0x8C4
0x0460540,0x470000,GHINT1.IMG,0x5D8384,0x0A48384,0x4D10,0x2200,0x1037
0x0460540,0x470000,GHINT2.IMG,0x5D93BC,0x0A493BC,0x4D10,0x2200,0x1037
0x0460540,0x470000,GHINT3.IMG,0x5DA3F4,0x0A4A3F4,0x4D10,0x2200,0x1037
0x0460540,0x470000,GHINT4.IMG,0x5DB42C,0x0A4B42C,0x4D10,0x2200,0x1037
0x0460540,0x470000,GHINT5.IMG,0x5DC464,0x0A4C464,0x4D10,0x2200,0x1037
0x0460540,0x470000,NHINT1.IMG,0x5DD49C,0x0A4D49C,0x5B20,0x2200,0x12A8
0x0460540,0x470000,NHINT2.IMG,0x5DE744,0x0A4E744,0x5B20,0x2200,0x12A8
0x0460540,0x470000,NHINT3.IMG,0x5DF9EC,0x0A4F9EC,0x5B20,0x2200,0x12A8
0x0460540,0x470000,NHINT4.IMG,0x5E0C94,0x0A50C94,0x5B20,0x2200,0x12A8
0x0460540,0x470000,NHINT5.IMG,0x5E1F3C,0x0A51F3C,0x5B20,0x2200,0x12A8
0x0460540,0x470000,NHINT5.IMG,0x5E31E4,0x0A531E4,0x5B20,0x2200,0x12A8
0x0A4D778,,N1285.MRT,0x2BD3DC,,0x137FC,0x0001,0x37FC
0x0A4D778,,N1385.MRT,0x2D0BD8,,0x8B24,0x0000,0x8B24
0x0A4D778,,STATIC.MRT,0x2D96FC,,0x4E0,0x0000,0x4E0
0x0A4D778,,STATIC2.MRT,0x2D9BDC,,0x1CC0,0x0000,0x1CC0
0x0A4D778,,STATIC3.MRT,0x2DB89C,,0xD44,0x0000,0xD44
0x0A4D778,,EVABEEP1.MRT,0x2DC5E0,,0x1D4,0x0000,0x1D4
0x0A4D778,,EVABEEP2.MRT,0x2DC7B4,,0x298,0x0000,0x298
0x0A4D778,,EVABEEP3.MRT,0x2DCA4C,,0xB0,0x0000,0xB0
0x0A4D778,,EVABEEP4.MRT,0x2DCAFC,,0x258,0x0000,0x258
0x0A4D778,,EVABEEP5.MRT,0x2DCD54,,0x134,0x0000,0x134
0x0A4D778,,EVABEEP6.MRT,0x2DCE88,,0x2D8,0x0000,0x2D8
0x0A4D778,,EVABEEP7.MRT,0x2DD160,,0x584,0x0000,0x584
0x0A4D778,,EVABEEP8.MRT,0x2DD6E4,,0x298,0x0000,0x298
0x0A4D778,,EVABEEP9.MRT,0x2DD97C,,0xF8C,0x0000,0xF8C
0x0A4D778,,EVABEEPA.MRT,0x2DE908,,0xDE4,0x0000,0xDE4
0x0A4D778,,EVABEEPB.MRT,0x2DF6EC,,0xF4,0x0000,0xF4
0x0A4D778,,EVABEEPC.MRT,0x2DF7E0,,0x194,0x0000,0x194
0x0A4D778,,EVATYPE.MRT,0x2DF974,,0x1B4,0x0000,0x1B4
0x0A4D778,,BEEP_D.MRT,0x2DFB28,,0x440,0x0000,0x440
0x0A4D778,,BEEP_E.MRT,0x2DFF68,,0x1D8,0x0000,0x1D8
0x0A4D778,,BEEP_F.MRT,0x2E0140,,0x1D8,0x0000,0x1D8
0x0A4D778,,BEEP_G.MRT,0x2E0318,,0xC60,0x0000,0xC60
0x0A4D778,,BEEP_H.MRT,0x2E0F78,,0x194,0x0000,0x194
0x0A4D778,,GDI2.BRF,0x2E110C,,0x3314,0x2200,0x1622
0x0A4D778,,GDI4A.BRF,0x2E272E,,0x3141,0x2200,0x1538
0x0A4D778,,GDI4B.BRF,0x2E3C66,,0x32AD,0x2200,0x15B7
0x0A4D778,,GDI5.BRF,0x2E521E,,0x80E9,0x2200,0x2A1D
0x0A4D778,,GDI6.BRF,0x2E7C3C,,0x2B00,0x2200,0x1315
0x0A4D778,,GDI7.BRF,0x2E8F52,,0x2096,0x2200,0xFAB
0x0A4D778,,GDI8A.BRF,0x2E9EFE,,0x269D,0x2200,0x1087
0x0A4D778,,GDI9.BRF,0x2EAF86,,0x2598,0x2200,0x1196
0x0A4D778,,GDI10.BRF,0x2EC11C,,0x3024,0x2200,0x1533
0x0A4D778,,GDI12.BRF,0x2ED650,,0x3A9F,0x2200,0x17B1
0x0A4D778,,NOD5.BRF,0x2EEE02,,0x3463,0x2200,0x15C9
0x0A4D778,,NOD8.BRF,0x2F03CC,,0x32F5,0x2200,0x159C
0x0A4D778,,NOD10A.BRF,0x2F1968,,0x3237,0x2200,0x1574
0x0A4D778,,NOD10B.BRF,0x2F2EDC,,0x3388,0x2200,0x163D
0x0A4D778,,M01SFX.BIN,0x2F451A,,0x550,0x0000,0x550
0x0A4D778,,M02SFX.BIN,0x2F4A6A,,0x4A3,0x0000,0x4A3
0x0A4D778,,M03SFX.BIN,0x2F4F0E,,0x6A7,0x0000,0x6A7
0x0A4D778,,M04SFX.BIN,0x2F55B6,,0xF0E,0x0000,0xF0E
0x0A4D778,,M05SFX.BIN,0x2F64C4,,0x134,0x0000,0x134
0x0A4D778,,M06SFX.BIN,0x2F65F8,,0x62D,0x0000,0x62D
0x0D45008,,N1285.MRT,0x2DA068,,0x14710,0x0001,0x4710
0x0D45008,,N1385.MRT,0x2EE778,,0x87B4,0x0000,0x87B4
0x0D45008,,STATIC.MRT,0x2F6F2C,,0x4E0,0x0000,0x4E0
0x0D45008,,STATIC2.MRT,0x2F740C,,0x1CC0,0x0000,0x1CC0
0x0D45008,,STATIC3.MRT,0x2F90CC,,0xD44,0x0000,0xD44
0x0D45008,,EVABEEP1.MRT,0x2F9E10,,0x1D4,0x0000,0x1D4
0x0D45008,,EVABEEP2.MRT,0x2F9FE4,,0x298,0x0000,0x298
0x0D45008,,EVABEEP3.MRT,0x2FA27C,,0xB0,0x0000,0xB0
0x0D45008,,EVABEEP4.MRT,0x2FA32C,,0x258,0x0000,0x258
0x0D45008,,EVABEEP5.MRT,0x2FA584,,0x134,0x0000,0x134
0x0D45008,,EVABEEP6.MRT,0x2FA6B8,,0x2D8,0x0000,0x2D8
0x0D45008,,EVABEEP7.MRT,0x2FA990,,0x584,0x0000,0x584
0x0D45008,,EVABEEP8.MRT,0x2FAF14,,0x298,0x0000,0x298
0x0D45008,,EVABEEP9.MRT,0x2FB1AC,,0xF8C,0x0000,0xF8C
0x0D45008,,EVABEEPA.MRT,0x2FC138,,0xDE4,0x0000,0xDE4
0x0D45008,,EVABEEPB.MRT,0x2FCF1C,,0xF4,0x0000,0xF4
0x0D45008,,EVABEEPC.MRT,0x2FD010,,0x194,0x0000,0x194
0x0D45008,,EVATYPE.MRT,0x2FD1A4,,0x1B4,0x0000,0x1B4
0x0D45008,,BEEP_D.MRT,0x2FD358,,0x440,0x0000,0x440
0x0D45008,,BEEP_E.MRT,0x2FD798,,0x1D8,0x0000,0x1D8
0x0D45008,,BEEP_F.MRT,0x2FD970,,0x1D8,0x0000,0x1D8
0x0D45008,,BEEP_G.MRT,0x2FDB48,,0xC60,0x0000,0xC60
0x0D45008,,BEEP_H.MRT,0x2FE7A8,,0x194,0x0000,0x194
0x0D45008,,GDI2.BRF,0x2FE93C,,0x33E4,0x2200,0x1690
0x0D45008,,GDI4A.BRF,0x2FFFCC,,0x3141,0x2200,0x1538
0x0D45008,,GDI4B.BRF,0x301504,,0x32AD,0x2200,0x15B7
0x0D45008,,GDI5.BRF,0x302ABC,,0x83C3,0x2200,0x2AED
0x0D45008,,GDI6.BRF,0x3055AA,,0x2B6F,0x2200,0x137E
0x0D45008,,GDI7.BRF,0x306928,,0x2105,0x2200,0xFED
0x0D45008,,GDI8A.BRF,0x307916,,0x27BC,0x2200,0x10FF
0x0D45008,,GDI9.BRF,0x308A16,,0x2607,0x2200,0x11D8
0x0D45008,,GDI12.BRF,0x309BEE,,0x3BFE,0x2200,0x182E
0x0D45008,,GDI10.BRF,0x30B41C,,0x3024,0x2200,0x1533
0x0D45008,,NOD5.BRF,0x30C950,,0x3463,0x2200,0x15C9
0x0D45008,,NOD8.BRF,0x30DF1A,,0x32F5,0x2200,0x159C
0x0D45008,,NOD10A.BRF,0x30F4B6,,0x3237,0x2200,0x1574
0x0D45008,,NOD10B.BRF,0x310A2A,,0x3388,0x2200,0x163D
0x0D45008,,M01SFX.BIN,0x312068,,0x552,0x0000,0x552
0x0D45008,,M02SFX.BIN,0x3125BA,,0x4A3,0x0000,0x4A3
0x0D45008,,M03SFX.BIN,0x312A5E,,0x6A7,0x0000,0x6A7
0x0D45008,,M04SFX.BIN,0x313106,,0xF0E,0x0000,0xF0E
